,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
3,true,2018-02-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800917301684'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800917301684?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2018.01.025,https://api.elsevier.com/content/article/pii/S0921800917301684,Income-generating Effects of Biofuel Policies: A Meta-analysis of the CGE Literature,Johanna Choumert Nkolo,Ecological Economics,147,2018-05-31,230,242,10.1016/j.ecolecon.2018.01.025,False,S0921800917301684,"{'author': [{'$': 'Johanna Choumert Nkolo'}, {'$': 'Pascale Combes Motel'}, {'$': 'Charlain Guegang Djimeli'}]}"
4,true,2010-05-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9781856178044000045'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9781856178044000045?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-1-85617-804-4.00004-5,https://api.elsevier.com/content/article/pii/B9781856178044000045,Chapter 4: Achieving More with Less: The State of Energy Conservation and Energy Efficiency,Michael F. Hoexter,Sustainable Communities Design Handbook,,2010-12-31,45,63,10.1016/B978-1-85617-804-4.00004-5,False,B9781856178044000045,{'author': 'Michael F. Hoexter'}
5,true,2020-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2590198220301561'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2590198220301561?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.trip.2020.100245,https://api.elsevier.com/content/article/pii/S2590198220301561,UK and China: Will electric vehicle integration meet Paris Agreement Targets?,Kathryn G. Logan,Transportation Research Interdisciplinary Perspectives,8,2020-11-30,100245,,10.1016/j.trip.2020.100245,True,S2590198220301561,"{'author': [{'$': 'Kathryn G. Logan'}, {'$': 'John D. Nelson'}, {'$': 'Astley Hastings'}]}"
6,true,2004-08-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030574889090054F'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030574889090054F?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0305-7488(90)90054-F,https://api.elsevier.com/content/article/pii/030574889090054F,"Continuity, chance and change: the character of the industrial revolution in England: <ce:small-caps>E. A. Wrigley</ce:small-caps>, (Cambridge: Cambridge University Press, 1988. Pp. 141. £29.95)",R. Lawton,Journal of Historical Geography,16,1990-07-31,345,347,10.1016/0305-7488(90)90054-F,False,030574889090054F,{'author': 'R. Lawton'}
7,true,2020-10-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352550920313683'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352550920313683?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.spc.2020.10.028,https://api.elsevier.com/content/article/pii/S2352550920313683,Improving the understanding of circular economy potential at territorial level using systems thinking,Andrea Marcello Bassi,Sustainable Production and Consumption,27,2021-07-31,128,140,10.1016/j.spc.2020.10.028,True,S2352550920313683,"{'author': [{'$': 'Andrea Marcello Bassi'}, {'$': 'Marco Bianchi'}, {'$': 'Carlos Tapia'}]}"
8,true,2020-03-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360132320301657'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360132320301657?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.buildenv.2020.106807,https://api.elsevier.com/content/article/pii/S0360132320301657,A systematic review of occupant behavior in building energy policy,Shan Hu,Building and Environment,175,2020-05-15,106807,,10.1016/j.buildenv.2020.106807,False,S0360132320301657,"{'author': [{'$': 'Shan Hu'}, {'$': 'Da Yan'}, {'$': 'Fei Guo'}]}"
9,true,2017-11-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S014098831730405X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S014098831730405X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eneco.2017.11.013,https://api.elsevier.com/content/article/pii/S014098831730405X,Proof of concept that requiring energy labels for dwellings can induce retrofitting,David A. Comerford,Energy Economics,69,2018-01-31,204,212,10.1016/j.eneco.2017.11.013,False,S014098831730405X,"{'author': [{'$': 'David A. Comerford'}, {'$': 'Ian Lange'}, {'$': 'Mirko Moro'}]}"
10,true,1998-06-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0039368197000137'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0039368197000137?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0039-3681(97)00013-7,https://api.elsevier.com/content/article/pii/S0039368197000137,Henri Poincaré and bruno de finetti: Conventions and scientific reasoning,B. S. Gower,Studies in History and Philosophy of Science Part A,28,1997-12-31,657,679,10.1016/S0039-3681(97)00013-7,False,S0039368197000137,{'author': 'B. S. Gower'}
11,true,2020-03-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162519316257'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162519316257?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2020.120028,https://api.elsevier.com/content/article/pii/S0040162519316257,ICT and environmental quality in Sub-Saharan Africa: Effects and transmission channels,Désiré Avom,Technological Forecasting and Social Change,155,2020-06-30,120028,,10.1016/j.techfore.2020.120028,False,S0040162519316257,"{'author': [{'$': 'Désiré Avom'}, {'$': 'Hilaire Nkengfack'}, {'$': 'Armand Totouom'}]}"
12,true,2020-03-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421520301877'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421520301877?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2020.111434,https://api.elsevier.com/content/article/pii/S0301421520301877,Simulation of fuel poverty in France,Corinne Chaton,Energy Policy,140,2020-05-31,111434,,10.1016/j.enpol.2020.111434,False,S0301421520301877,"{'author': [{'$': 'Corinne Chaton'}, {'$': 'Alexandre Gouraud'}]}"
13,true,2019-01-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652619300150'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652619300150?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2019.01.015,https://api.elsevier.com/content/article/pii/S0959652619300150,Does economic recession reduce material use? Empirical evidence based on 157 economies worldwide,Zhanglan Wu,Journal of Cleaner Production,214,2019-03-20,823,836,10.1016/j.jclepro.2019.01.015,False,S0959652619300150,"{'author': [{'$': 'Zhanglan Wu'}, {'$': 'Anke Schaffartzik'}, {'$': 'Lei Rao'}]}"
14,true,2020-01-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1470160X19310404'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1470160X19310404?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolind.2019.106044,https://api.elsevier.com/content/article/pii/S1470160X19310404,An improved evaluation framework for industrial green development: Considering the underlying conditions,Wei Li,Ecological Indicators,112,2020-05-31,106044,,10.1016/j.ecolind.2019.106044,False,S1470160X19310404,"{'author': [{'$': 'Wei Li'}, {'$': 'Yongqin Xi'}, {'$': 'Mahmoud Masoud'}]}"
15,true,2021-03-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140988321000633'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140988321000633?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eneco.2021.105158,https://api.elsevier.com/content/article/pii/S0140988321000633,Estimating the economy-wide rebound effect using empirically identified structural vector autoregressions,Stephan B. Bruns,Energy Economics,97,2021-05-31,105158,,10.1016/j.eneco.2021.105158,False,S0140988321000633,"{'author': [{'$': 'Stephan B. Bruns'}, {'$': 'Alessio Moneta'}, {'$': 'David I. Stern'}]}"
16,true,2012-10-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444529374500150'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444529374500150?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-52937-4.50015-0,https://api.elsevier.com/content/article/pii/B9780444529374500150,Index,,Handbook of the History of Logic,11,2012-12-31,683,705,10.1016/B978-0-444-52937-4.50015-0,False,B9780444529374500150,
17,true,2009-06-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167668709000602'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167668709000602?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.insmatheco.2009.05.011,https://api.elsevier.com/content/article/pii/S0167668709000602,Incomplete financial markets and contingent claim pricing in a dual expected utility theory framework,M. Corradini,Insurance: Mathematics and Economics,45,2009-10-31,180,187,10.1016/j.insmatheco.2009.05.011,False,S0167668709000602,"{'author': [{'$': 'M. Corradini'}, {'$': 'A. Gheno'}]}"
18,true,2016-01-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800915004723'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800915004723?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2015.12.001,https://api.elsevier.com/content/article/pii/S0921800915004723,Mining corporations and air pollution science before the Age of Ecology,Juan Diego Pérez Cebada,Ecological Economics,123,2016-03-31,77,83,10.1016/j.ecolecon.2015.12.001,False,S0921800915004723,{'author': 'Juan Diego Pérez Cebada'}
19,true,2002-07-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0191659988900423'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0191659988900423?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0191-6599(88)90042-3,https://api.elsevier.com/content/article/pii/0191659988900423,Economic theory and European society: The influence of J.M. Keynes∗,Murray Milgate,History of European Ideas,9,1988-12-31,215,225,10.1016/0191-6599(88)90042-3,False,0191659988900423,"{'author': [{'$': 'Murray Milgate'}, {'$': 'John Eatwell'}]}"
20,true,2007-04-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1574067606010064'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1574067606010064?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1574-0676(06)01006-4,https://api.elsevier.com/content/article/pii/S1574067606010064,Chapter 6 Value and the Valuation of Art in Economic and Aesthetic Theory,Michael Hutter,Handbook of the Economics of Art and Culture,1,2006-12-31,169,208,10.1016/S1574-0676(06)01006-4,False,S1574067606010064,"{'author': [{'$': 'Michael Hutter'}, {'$': 'Richard Shusterman'}]}"
21,true,2021-03-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0160412021001008'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0160412021001008?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.envint.2021.106475,https://api.elsevier.com/content/article/pii/S0160412021001008,The role of planetary boundaries in assessing absolute environmental sustainability across scales,Mo Li,Environment International,152,2021-07-31,106475,,10.1016/j.envint.2021.106475,True,S0160412021001008,"{'author': [{'$': 'Mo Li'}, {'$': 'Thomas Wiedmann'}, {'$': 'Michalis Hadjikakou'}]}"
22,true,2015-08-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2212428415300062'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2212428415300062?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.wre.2015.08.004,https://api.elsevier.com/content/article/pii/S2212428415300062,"Theoretical implications of institutional, environmental, and technological changes for capacity choices of water projects",Yang Xie,Water Resources and Economics,13,2016-01-31,19,29,10.1016/j.wre.2015.08.004,False,S2212428415300062,"{'author': [{'$': 'Yang Xie'}, {'$': 'David Zilberman'}]}"
23,true,2004-07-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/002205319190106E'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/002205319190106E?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-0531(91)90106-E,https://api.elsevier.com/content/article/pii/002205319190106E,"Fiat money in a pairwise-trading, multi-good, overlapping generations model",Yasuo Maeda,Journal of Economic Theory,54,1991-06-30,84,97,10.1016/0022-0531(91)90106-E,False,002205319190106E,{'author': 'Yasuo Maeda'}
24,true,2015-03-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780080970868910080'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780080970868910080?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-08-097086-8.91008-0,https://api.elsevier.com/content/article/pii/B9780080970868910080,Ecological Economics,Joan Martinez-Alier,International Encyclopedia of the Social & Behavioral Sciences,,2015-12-31,851,864,10.1016/B978-0-08-097086-8.91008-0,False,B9780080970868910080,{'author': 'Joan Martinez-Alier'}
0,true,2015-10-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128022597180017'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128022597180017?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-802259-7.18001-7,https://api.elsevier.com/content/article/pii/B9780128022597180017,Index,,Genetically Modified Organisms in Food,,2016-12-31,489,494,10.1016/B978-0-12-802259-7.18001-7,False,B9780128022597180017,
1,true,2020-08-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652620333710'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652620333710?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2020.123326,https://api.elsevier.com/content/article/pii/S0959652620333710,Does air pollution hinder technological innovation in China? A perspective of innovation value chain,Shoufu Lin,Journal of Cleaner Production,278,2021-01-01,123326,,10.1016/j.jclepro.2020.123326,False,S0959652620333710,"{'author': [{'$': 'Shoufu Lin'}, {'$': 'Lian Xiao'}, {'$': 'Xiaojiong Wang'}]}"
2,true,2020-09-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0065250420300283'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0065250420300283?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/bs.aecr.2020.08.005,https://api.elsevier.com/content/article/pii/S0065250420300283,Chapter Five: Conceptualizing pathways to sustainable agricultural intensification,Julian Helfenstein,Advances in Ecological Research,63,2020-12-31,161,192,10.1016/bs.aecr.2020.08.005,False,S0065250420300283,"{'author': [{'$': 'Julian Helfenstein'}, {'$': 'Vasco Diogo'}, {'$': 'Felix Herzog'}]}"
3,true,2015-02-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421515000567'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421515000567?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2015.01.037,https://api.elsevier.com/content/article/pii/S0301421515000567,Energy efficiency determinants: An empirical analysis of Spanish innovative firms,María Teresa Costa-Campi,Energy Policy,83,2015-08-31,229,239,10.1016/j.enpol.2015.01.037,False,S0301421515000567,"{'author': [{'$': 'María Teresa Costa-Campi'}, {'$': 'José García-Quevedo'}, {'$': 'Agustí Segarra'}]}"
4,true,2003-06-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030142159090145T'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030142159090145T?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(90)90145-T,https://api.elsevier.com/content/article/pii/030142159090145T,The greenhouse effect: the fallacies in the energy efficiency solution,Len Brookes,Energy Policy,18,1990-03-31,199,201,10.1016/0301-4215(90)90145-T,False,030142159090145T,{'author': 'Len Brookes'}
5,true,2019-01-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128152591099912'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128152591099912?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815259-1.09991-2,https://api.elsevier.com/content/article/pii/B9780128152591099912,Index,,Processing and Sustainability of Beverages,,2019-12-31,561,570,10.1016/B978-0-12-815259-1.09991-2,False,B9780128152591099912,
6,true,2014-12-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629614001340'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629614001340?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2014.11.006,https://api.elsevier.com/content/article/pii/S2214629614001340,Up in the air: Barriers to greener air traffic control and infrastructure lock-in in a complex socio-technical system,Graham Spinardi,Energy Research & Social Science,6,2015-03-31,41,49,10.1016/j.erss.2014.11.006,True,S2214629614001340,{'author': 'Graham Spinardi'}
7,true,2004-04-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652604000745'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652604000745?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2004.02.008,https://api.elsevier.com/content/article/pii/S0959652604000745,Industrial symbiosis: the case for market coordination,Pierre Desrochers,Journal of Cleaner Production,12,2004-12-31,1099,1110,10.1016/j.jclepro.2004.02.008,False,S0959652604000745,{'author': 'Pierre Desrochers'}
8,true,2017-05-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032117306354'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032117306354?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2017.05.010,https://api.elsevier.com/content/article/pii/S1364032117306354,Does economic growth in Malaysia depend on disaggregate energy?,Md. Saifur Rahman,Renewable and Sustainable Energy Reviews,78,2017-10-31,640,647,10.1016/j.rser.2017.05.010,False,S1364032117306354,"{'author': [{'$': 'Md. Saifur Rahman'}, {'$': 'Abu Hanifa Md. Noman'}, {'$': 'Farihana Shahari'}]}"
9,true,2017-02-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S221462961730049X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S221462961730049X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2017.02.008,https://api.elsevier.com/content/article/pii/S221462961730049X,Convenience and energy consumption in the smart home of the future: Industry visions from Australia and beyond,Yolande Strengers,Energy Research & Social Science,32,2017-10-31,86,93,10.1016/j.erss.2017.02.008,False,S221462961730049X,"{'author': [{'$': 'Yolande Strengers'}, {'$': 'Larissa Nicholls'}]}"
10,true,2018-11-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S036054421832187X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S036054421832187X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2018.10.190,https://api.elsevier.com/content/article/pii/S036054421832187X,"A game theoretic approach for pricing policies in a duopolistic supply chain considering energy productivity, industrial rebound effect, and government policies",Soroush Safarzadeh,Energy,167,2019-01-15,92,105,10.1016/j.energy.2018.10.190,False,S036054421832187X,"{'author': [{'$': 'Soroush Safarzadeh'}, {'$': 'Morteza Rasti-Barzoki'}]}"
11,true,2020-07-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S095937802030710X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S095937802030710X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.gloenvcha.2020.102127,https://api.elsevier.com/content/article/pii/S095937802030710X,Does smallholder maize intensification reduce deforestation? Evidence from Zambia,Johanne Pelletier,Global Environmental Change,63,2020-07-31,102127,,10.1016/j.gloenvcha.2020.102127,False,S095937802030710X,"{'author': [{'$': 'Johanne Pelletier'}, {'$': 'Hambulo Ngoma'}, {'$': 'Christopher B. Barrett'}]}"
12,true,2018-10-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1389934118301904'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1389934118301904?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.forpol.2018.10.001,https://api.elsevier.com/content/article/pii/S1389934118301904,Can conservation agriculture save tropical forests? The case of minimum tillage in Zambia,Hambulo Ngoma,Forest Policy and Economics,97,2018-12-31,153,162,10.1016/j.forpol.2018.10.001,False,S1389934118301904,"{'author': [{'$': 'Hambulo Ngoma'}, {'$': 'Arild Angelsen'}]}"
13,true,2002-05-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800902000885'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800902000885?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0921-8009(02)00088-5,https://api.elsevier.com/content/article/pii/S0921800902000885,Economic and ecological concepts for valuing ecosystem services,Stephen C. Farber,Ecological Economics,41,2002-06-30,375,392,10.1016/S0921-8009(02)00088-5,False,S0921800902000885,"{'author': [{'$': 'Stephen C. Farber'}, {'$': 'Robert Costanza'}, {'$': 'Matthew A. Wilson'}]}"
14,true,2015-03-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128013793099903'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128013793099903?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-801379-3.09990-3,https://api.elsevier.com/content/article/pii/B9780128013793099903,Index,,Green Information Technology,,2015-12-31,313,321,10.1016/B978-0-12-801379-3.09990-3,False,B9780128013793099903,
15,true,2020-07-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0048969720346878'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0048969720346878?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scitotenv.2020.141158,https://api.elsevier.com/content/article/pii/S0048969720346878,Preventing carbon emission retaliatory rebound post-COVID-19 requires expanding free trade and improving energy efficiency,Qiang Wang,Science of The Total Environment,746,2020-12-01,141158,,10.1016/j.scitotenv.2020.141158,False,S0048969720346878,"{'author': [{'$': 'Qiang Wang'}, {'$': 'Shasha Wang'}]}"
16,true,2014-07-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800914001918'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800914001918?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2014.06.011,https://api.elsevier.com/content/article/pii/S0921800914001918,Toward a neoclassical theory of sustainable consumption: Eight golden age propositions,Harry D. Saunders,Ecological Economics,105,2014-09-30,220,232,10.1016/j.ecolecon.2014.06.011,False,S0921800914001918,{'author': 'Harry D. Saunders'}
17,true,1998-06-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0954349X96000689'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0954349X96000689?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0954-349X(96)00068-9,https://api.elsevier.com/content/article/pii/S0954349X96000689,Environmental policy and cooperation beyond the nation state: an introduction and overview,G. Müller-Fürstenberger,Structural Change and Economic Dynamics,8,1997-03-31,99,114,10.1016/S0954-349X(96)00068-9,False,S0954349X96000689,"{'author': [{'$': 'G. Müller-Fürstenberger'}, {'$': 'G. Stephan'}]}"
18,true,2020-12-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032120308935'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032120308935?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2020.110609,https://api.elsevier.com/content/article/pii/S1364032120308935,A review of Africa's transition from fossil fuels to renewable energy using circular economy principles,G. Mutezo,Renewable and Sustainable Energy Reviews,137,2021-03-31,110609,,10.1016/j.rser.2020.110609,False,S1364032120308935,"{'author': [{'$': 'G. Mutezo'}, {'$': 'J. Mulopo'}]}"
