,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
4,true,2002-10-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042207X64900909'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042207X64900909?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-207X(64)90090-9,https://api.elsevier.com/content/article/pii/0042207X64900909,"724. Vacuum degassed steel for wires and rods: Anon., <ce:italic>Engineer</ce:italic>, <ce:bold>217</ce:bold> (5647), 17 April 1964, 706",,Vacuum,14,1964-07-31,286,,10.1016/0042-207X(64)90090-9,False,0042207X64900909,
5,true,1999-11-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016747819400230Z'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016747819400230Z?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0167-4781(94)00230-Z,https://api.elsevier.com/content/article/pii/016747819400230Z,Ultraviolet irradiation and c-<ce:italic>jun</ce:italic> over-expression regulates replication of polyoma sequences in WOP cells through a PEBP2 binding site,Susan E. Rutberg,Biochimica et Biophysica Acta (BBA) - Gene Structure and Expression,1261,1995-03-14,90,98,10.1016/0167-4781(94)00230-Z,False,016747819400230Z,"{'author': [{'$': 'Susan E. Rutberg'}, {'$': 'Serge Y. Fuchs'}, {'$': 'Zeev Ronai'}]}"
6,true,2001-11-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009261481803740'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009261481803740?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(81)80374-0,https://api.elsevier.com/content/article/pii/0009261481803740,"Surfactant-enhanced singlet energy transfer from the charge-transfer excited state of tris(2,2-bipyridine) ruthenium(II)",Krishnagopal Mandal,Chemical Physics Letters,84,1981-12-01,410,414,10.1016/0009-2614(81)80374-0,False,0009261481803740,"{'author': [{'$': 'Krishnagopal Mandal'}, {'$': 'J. N. Demas'}]}"
7,true,2020-08-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2212827120308532'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2212827120308532?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procir.2020.03.107,https://api.elsevier.com/content/article/pii/S2212827120308532,Real Time Internet of Things (IoT) Based Water Quality Management System,Saif Allah H. AlMetwally,Procedia CIRP,91,2020-12-31,478,485,10.1016/j.procir.2020.03.107,True,S2212827120308532,"{'author': [{'$': 'Saif Allah H. AlMetwally'}, {'$': 'Mohamed K. Hassan'}, {'$': 'Mohamed H. Mourad'}]}"
8,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320310284'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320310284?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.711,https://api.elsevier.com/content/article/pii/S2405896320310284,A Dynamic Firefly Algorithm-Based Fractional Order Fuzzy-PID Approach for the Control of a Heavy-Duty Gas Turbine,Vahab Haji Haji,IFAC-PapersOnLine,53,2020-12-31,11913,11919,10.1016/j.ifacol.2020.12.711,False,S2405896320310284,"{'author': [{'$': 'Vahab Haji Haji'}, {'$': 'Afef Fekih'}, {'$': 'Concepción A. Monje'}]}"
9,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320313422'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320313422?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.982,https://api.elsevier.com/content/article/pii/S2405896320313422,Flocking of Linear Parameter Varying Agents: Source Seeking Application with Underwater Vehicles,Aly Attallah,IFAC-PapersOnLine,53,2020-12-31,7305,7311,10.1016/j.ifacol.2020.12.982,False,S2405896320313422,"{'author': [{'$': 'Aly Attallah'}, {'$': 'Adwait Datar'}, {'$': 'Herbert Werner'}]}"
10,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320332201'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320332201?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.2496,https://api.elsevier.com/content/article/pii/S2405896320332201,PolySafe: A Formally Verified Algorithm for Conflict Detection on a Polynomial Airspace,Brendon K. Colbert,IFAC-PapersOnLine,53,2020-12-31,15615,15620,10.1016/j.ifacol.2020.12.2496,False,S2405896320332201,"{'author': [{'$': 'Brendon K. Colbert'}, {'$': 'J. Tanner Slagel'}, {'$': 'César Muñoz'}]}"
11,true,2003-03-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/002751079290214M'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/002751079290214M?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0027-5107(92)90214-M,https://api.elsevier.com/content/article/pii/002751079290214M,Nalidixic acid-resistant V79 cells with reduced DNA topoisomerase II activity and amplification prone phenotype,Aldo Di Leonardo,Mutation Research/Fundamental and Molecular Mechanisms of Mutagenesis,269,1992-10-31,319,327,10.1016/0027-5107(92)90214-M,False,002751079290214M,"{'author': [{'$': 'Aldo Di Leonardo'}, {'$': 'Adriana Maddalena'}, {'$': 'Pasqua Cavolina'}]}"
12,true,1998-05-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022309396006825'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022309396006825?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-3093(96)00682-5,https://api.elsevier.com/content/article/pii/S0022309396006825,Synthesis and solid-state NMR structural characterization of polysiloxane-immobilized phosphine-amine and phosphine-thiol ligand systems,Jane Jie Yang,Journal of Non-Crystalline Solids,212,1997-06-01,281,291,10.1016/S0022-3093(96)00682-5,False,S0022309396006825,"{'author': [{'$': 'Jane Jie Yang'}, {'$': 'Issa M. El-Nahhal'}, {'$': 'Gary E. Maciel'}]}"
13,true,2002-10-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016890029091835Y'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016890029091835Y?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0168-9002(90)91835-Y,https://api.elsevier.com/content/article/pii/016890029091835Y,Simultaneous pattern recognition and track fitting by the Kalman filtering method,P. Billoir,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",294,1990-09-01,219,228,10.1016/0168-9002(90)91835-Y,False,016890029091835Y,"{'author': [{'$': 'P. Billoir'}, {'$': 'S. Qian'}]}"
14,true,2002-04-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0261517786900579'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0261517786900579?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0261-5177(86)90057-9,https://api.elsevier.com/content/article/pii/0261517786900579,Tourism and conservation in national parks,D. Leslie,Tourism Management,7,1986-03-31,52,56,10.1016/0261-5177(86)90057-9,False,0261517786900579,{'author': 'D. Leslie'}
15,true,2005-08-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S007595110180030X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S007595110180030X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0075-9511(01)80030-X,https://api.elsevier.com/content/article/pii/S007595110180030X,"Diel changes in the feeding behaviour of Arctic char (<ce:italic>Salvelinus alpinus</ce:italic>) and brown trout (<ce:italic>Salmo trutta</ce:italic>) in Ellidavatn, a small lake in southwest Iceland",Björn Björnsson,Limnologica,31,2001-12-31,281,288,10.1016/S0075-9511(01)80030-X,True,S007595110180030X,{'author': 'Björn Björnsson'}
16,true,1998-05-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0370269397009143'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0370269397009143?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0370-2693(97)00914-3,https://api.elsevier.com/content/article/pii/S0370269397009143,<math altimg=si1.gif><fr shape=sol align=c style=s><nu><rm>J</rm></nu><de>ψ</de></fr></math> and Drell-Yan cross-sections in PbPb interactions at 158 GeV/<ce:italic>c</ce:italic> per nucleon,M. C. Abreu,Physics Letters B,410,1997-10-02,327,336,10.1016/S0370-2693(97)00914-3,False,S0370269397009143,"{'author': [{'$': 'M. C. Abreu'}, {'$': 'B. Alessandro'}, {'$': 'N. Willis'}]}"
17,true,2002-10-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0029554X7590381X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0029554X7590381X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0029-554X(75)90381-X,https://api.elsevier.com/content/article/pii/0029554X7590381X,"The brightness and emittance of negative ion beams from a middleton source, part II",G. Doucas,Nuclear Instruments and Methods,124,1975-02-15,11,22,10.1016/0029-554X(75)90381-X,False,0029554X7590381X,"{'author': [{'$': 'G. Doucas'}, {'$': 'H. R. Mck. Hyder'}, {'$': 'A. B. Knox'}]}"
18,true,2006-09-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0022391379900143'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0022391379900143?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-3913(79)90014-3,https://api.elsevier.com/content/article/pii/0022391379900143,Occlusal considerations for the partial mandibulectomy patient,Ronald P. Desjardins,The Journal of Prosthetic Dentistry,41,1979-03-31,308,315,10.1016/0022-3913(79)90014-3,False,0022391379900143,{'author': 'Ronald P. Desjardins'}
19,true,2002-01-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0301010479850156'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0301010479850156?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-0104(79)85015-6,https://api.elsevier.com/content/article/pii/0301010479850156,Time evolution of the pulsed HF chemical laser system. II. Irreversible thermodynamic analysis,A. Ben-Shaul,Chemical Physics,36,1979-02-01,307,322,10.1016/0301-0104(79)85015-6,False,0301010479850156,"{'author': [{'$': 'A. Ben-Shaul'}, {'$': 'O. Kafri'}]}"
20,true,2006-04-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0042682206001462'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0042682206001462?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.virol.2006.03.001,https://api.elsevier.com/content/article/pii/S0042682206001462,The <ce:italic>ltp</ce:italic> gene of temperate <ce:italic>Streptococcus thermophilus</ce:italic> phage TP-J34 confers superinfection exclusion to <ce:italic>Streptococcus thermophilus</ce:italic> and <ce:italic>Lactococcus lactis</ce:italic>,Xingmin Sun,Virology,350,2006-06-20,146,157,10.1016/j.virol.2006.03.001,True,S0042682206001462,"{'author': [{'$': 'Xingmin Sun'}, {'$': 'André Göhler'}, {'$': 'Horst Neve'}]}"
21,true,2019-11-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022522319346343'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022522319346343?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-5223(19)34634-3,https://api.elsevier.com/content/article/pii/S0022522319346343,Influence of pH management on hemodynamics and metabolism in moderate hypothermia,J. P. Hering,The Journal of Thoracic and Cardiovascular Surgery,104,1992-11-30,1388,1395,10.1016/S0022-5223(19)34634-3,True,S0022522319346343,"{'author': [{'$': 'J. P. Hering'}, {'$': 'T. Schröder'}, {'$': 'G. Hellige'}]}"
22,true,2002-10-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042207X64900934'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042207X64900934?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-207X(64)90093-4,https://api.elsevier.com/content/article/pii/0042207X64900934,"727. A method for growing rare-earth single crystals: H. E. Nigh, <ce:italic>J. Appl. Phys.</ce:italic>, <ce:bold>34</ce:bold> (11), Nov. 1963, 3323–3325",,Vacuum,14,1964-07-31,286,,10.1016/0042-207X(64)90093-4,False,0042207X64900934,
23,true,2002-10-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042207X64900922'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042207X64900922?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-207X(64)90092-2,https://api.elsevier.com/content/article/pii/0042207X64900922,"726. Vacuum annealing of copper wire: Anon., <ce:italic>Engineer</ce:italic>, <ce:bold>217</ce:bold> (5635), 24 Jan. 1964, 181–182",,Vacuum,14,1964-07-31,286,,10.1016/0042-207X(64)90092-2,False,0042207X64900922,
24,true,2003-04-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0014305774902055'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0014305774902055?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0014-3057(74)90205-5,https://api.elsevier.com/content/article/pii/0014305774902055,Energy migration and transfer in poly(phenylacetylene),A. M. North,European Polymer Journal,10,1974-05-31,411,414,10.1016/0014-3057(74)90205-5,False,0014305774902055,"{'author': [{'$': 'A. M. North'}, {'$': 'D. A. Ross'}, {'$': 'M. F. Treadaway'}]}"
0,true,2002-11-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016158909290110J'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016158909290110J?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0161-5890(92)90110-J,https://api.elsevier.com/content/article/pii/016158909290110J,Sequence of the γ2b membrane 3' untranslated region: Polya site determination and comparison to the γ2a membrane 3' untranslated region,Susan B. Ward,Molecular Immunology,29,1992-02-29,279,285,10.1016/0161-5890(92)90110-J,False,016158909290110J,"{'author': [{'$': 'Susan B. Ward'}, {'$': 'Sherie L. Morrison'}]}"
1,true,1998-03-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0021967397001441'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0021967397001441?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0021-9673(97)00144-1,https://api.elsevier.com/content/article/pii/S0021967397001441,"Systematic approach to links between separations in capillary electrophoresis and liquid chromatography IV. Application of binding constant-retention factor relationship to the separation of 2-, 3- and 4-methylbenzoate anions using β-cyclodextrin as selector",Paul D. Ferguson,Journal of Chromatography A,768,1997-04-18,29,38,10.1016/S0021-9673(97)00144-1,False,S0021967397001441,"{'author': [{'$': 'Paul D. Ferguson'}, {'$': 'David M. Goodall'}, {'$': 'John S. Loran'}]}"
2,true,2003-02-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/002231157590094X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/002231157590094X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-3115(75)90094-X,https://api.elsevier.com/content/article/pii/002231157590094X,Chemical vapor deposition of isotropic carbon-zirconium carbide fuel particle coatings,G. H. Reynolds,Journal of Nuclear Materials,56,1975-05-31,239,242,10.1016/0022-3115(75)90094-X,False,002231157590094X,"{'author': [{'$': 'G. H. Reynolds'}, {'$': 'J. L. Kaae'}]}"
3,true,2002-10-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0019103588900103'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0019103588900103?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0019-1035(88)90010-3,https://api.elsevier.com/content/article/pii/0019103588900103,Protoplanetary accretion disks with coagulation and evaporation,Gregor E. Morfill,Icarus,75,1988-08-31,371,379,10.1016/0019-1035(88)90010-3,False,0019103588900103,{'author': 'Gregor E. Morfill'}
4,true,2000-04-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0300483X9402867T'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0300483X9402867T?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0300-483X(94)02867-T,https://api.elsevier.com/content/article/pii/0300483X9402867T,"Adriamycin-induced hepatic and myocardial lipid peroxidation and DNA damage, and enhanced excretion of urinary lipid metabolites in rats",D. Bagchi,Toxicology,95,1995-01-06,1,9,10.1016/0300-483X(94)02867-T,False,0300483X9402867T,"{'author': [{'$': 'D. Bagchi'}, {'$': 'M. Bagchi'}, {'$': 'S. J. Stohs'}]}"
5,true,1998-03-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0378434796003155'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0378434796003155?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0378-4347(96)00315-5,https://api.elsevier.com/content/article/pii/S0378434796003155,Supercritical fluid extraction of selected pharmaceuticals from water and serum,Bradley R. Simmons,Journal of Chromatography B: Biomedical Sciences and Applications,688,1997-01-24,291,302,10.1016/S0378-4347(96)00315-5,False,S0378434796003155,"{'author': [{'$': 'Bradley R. Simmons'}, {'$': 'James T. Stewart'}]}"
6,true,2002-10-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0370269394904162'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0370269394904162?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0370-2693(94)90416-2,https://api.elsevier.com/content/article/pii/0370269394904162,A measurement of <math altimg=si1.gif><fr shape=sol align=c style=s><nu><sc>B</sc>(D<sup loc=post>+</sup><inf loc=post>S</inf> → φl<sup loc=post>+</sup>ν)</nu><de><sc>B</sc>(D<sup loc=post>+</sup><inf loc=post>S</inf> → φπ<sup loc=post>+</sup>)</de></fr></math>,F. Butler,Physics Letters B,324,1994-03-31,255,262,10.1016/0370-2693(94)90416-2,False,0370269394904162,"{'author': [{'$': 'F. Butler'}, {'$': 'X. Fu'}, {'$': 'C. White'}]}"
7,true,1998-01-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264410X97002211'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264410X97002211?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0264-410X(97)00221-1,https://api.elsevier.com/content/article/pii/S0264410X97002211,The efficiency of antigen delivery from macrophage phagosomes into cytoplasm for MHC class I-restricted antigen presentation,Yu-Kyoung Oh,Vaccine,15,1997-04-30,511,518,10.1016/S0264-410X(97)00221-1,False,S0264410X97002211,"{'author': [{'$': 'Yu-Kyoung Oh'}, {'$': 'Clifford V. Harding'}, {'$': 'Joel A. Swanson'}]}"
8,true,2003-03-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0006899374906386'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0006899374906386?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0006-8993(74)90638-6,https://api.elsevier.com/content/article/pii/0006899374906386,The effects of colchicine and lumicolchicine on the rapid phase of axonal transport in the rabbit visual system,Madelon T. Price,Brain Research,77,1974-09-13,497,501,10.1016/0006-8993(74)90638-6,False,0006899374906386,{'author': 'Madelon T. Price'}
9,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320312726'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320312726?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.923,https://api.elsevier.com/content/article/pii/S2405896320312726,Tuning of model predictive engine controllers over transient drive cycles,Alejandro I. Maass,IFAC-PapersOnLine,53,2020-12-31,14022,14027,10.1016/j.ifacol.2020.12.923,False,S2405896320312726,"{'author': [{'$': 'Alejandro I. Maass'}, {'$': 'Chris Manzie'}, {'$': 'Hayato Nakada'}]}"
10,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320336247'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320336247?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.2858,https://api.elsevier.com/content/article/pii/S2405896320336247,Collaborative supply chain planning and scheduling of construction projects,Walid Elmughrabi,IFAC-PapersOnLine,53,2020-12-31,10761,10766,10.1016/j.ifacol.2020.12.2858,False,S2405896320336247,"{'author': [{'$': 'Walid Elmughrabi'}, {'$': 'Oumaima Ben Sassi'}, {'$': 'Amin Chabaane'}]}"
11,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320309368'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320309368?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.629,https://api.elsevier.com/content/article/pii/S2405896320309368,Stability Analysis of Thermodynamic Systems: Heat Conduction in Solids,Daming Lou,IFAC-PapersOnLine,53,2020-12-31,11533,11538,10.1016/j.ifacol.2020.12.629,False,S2405896320309368,"{'author': [{'$': 'Daming Lou'}, {'$': 'Siep Weiland'}]}"
12,true,2021-04-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405896320324629'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405896320324629?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ifacol.2020.12.1848,https://api.elsevier.com/content/article/pii/S2405896320324629,Closed loop control of aerodynamic load fluctuations on wind turbine airfoil using surface plasma actuators,Dominique Nelson-Gruel,IFAC-PapersOnLine,53,2020-12-31,12675,12681,10.1016/j.ifacol.2020.12.1848,False,S2405896320324629,"{'author': [{'$': 'Dominique Nelson-Gruel'}, {'$': 'Pierrick Joseph'}, {'$': 'Yann Chamaillard'}]}"
13,true,2003-06-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030142159090195A'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030142159090195A?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(90)90195-A,https://api.elsevier.com/content/article/pii/030142159090195A,The UK energy debate in the 1980s: Ceasefire or new consensus?,Matthew R. Jones,Energy Policy,18,1990-05-31,381,388,10.1016/0301-4215(90)90195-A,False,030142159090195A,{'author': 'Matthew R. Jones'}
14,true,2002-08-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/092534679290011B'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/092534679290011B?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0925-3467(92)90011-B,https://api.elsevier.com/content/article/pii/092534679290011B,Cr-doped solid state lasers pumped by visible laser diodes,Richard Scheps,Optical Materials,1,1992-01-31,1,9,10.1016/0925-3467(92)90011-B,False,092534679290011B,{'author': 'Richard Scheps'}
15,true,2003-05-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0004698186902891'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0004698186902891?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0004-6981(86)90289-1,https://api.elsevier.com/content/article/pii/0004698186902891,Mass transfer from water droplets under simulated free-fall conditions,James B Wedding,Atmospheric Environment (1967),20,1986-12-31,1039,1045,10.1016/0004-6981(86)90289-1,False,0004698186902891,"{'author': [{'$': 'James B Wedding'}, {'$': 'Young J Kim'}, {'$': 'Rick S Dennison'}]}"
16,true,2002-10-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042207X64900880'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042207X64900880?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-207X(64)90088-0,https://api.elsevier.com/content/article/pii/0042207X64900880,"722. A new form of the dependence of limiting plasticity on pressure: L. D. Livshits, <ce:italic>Dokl. Akad. Nauk S.S.S.R.</ce:italic>, <ce:bold>154</ce:bold> (1), 1 Jan. 1964, 86–90. (In Russian)",,Vacuum,14,1964-07-31,285,286,10.1016/0042-207X(64)90088-0,False,0042207X64900880,
